Hour number,Solar,Wind,SolarTracking,Grid,RampDummy
6971,0.325148962,0.023059091,0,0,1
6972,0.421181429,0.050695,0,0,1
6973,0.535837897,0.050995,0,0,1
6974,0.49354761,0.052924091,0,0,1
6975,0.653532234,0.036203182,0,0,1
6976,0.578815097,0.015612727,0,0,1
6977,0.152010811,0.003020455,0,0,1
6978,0,0,0,0,1
6979,0,0,0,0,1
6980,0,0.001993636,0,0,1
6981,0,0.02448,0,0,1
6982,0,0.073234091,0,0,1
6983,0,0.068335455,0,0,1
6984,0,0.055401818,0,0,1
6985,0,0.145239545,0,0,1
6986,0,0.106759091,0,0,1
6987,0,0.128427727,0,0,1
6988,0,0.196065455,0,0,1
6989,0,0.266123636,0,0,1
6990,0,0.401291818,0,0,1
6991,0.035866707,0.453977727,0,0,1
6992,0.599563631,0.442723636,0,0,1
6993,0.834562735,0.252833636,0,0,1
6994,0.821132258,2.04E-01,0,0,1
6995,0.791513078,0.221893636,0,0,1
6996,0.643314194,0.236663636,0,0,1
6997,0.716307224,0.176039545,0,0,1
6998,0.631951849,0.185164545,0,0,1
6999,0.669186869,0.134015455,0,0,1
7000,0.502371032,0.121469091,0,0,1
7001,0.154359391,0.112805455,0,0,1
7002,0,0.174783636,0,0,1
7003,0,0.150275,0,0,1
7004,0,0.215110909,0,0,1
7005,0,0.194253182,0,0,1
7006,0,0.157970909,0,0,1
7007,0,0.348840455,0,0,1
7008,0,0.647998636,0,0,1
7009,0,0.573504545,0,0,1
7010,0,0.573765909,0,0,1
7011,0,0.563078182,0,0,1
7012,0,0.498040909,0,0,1
7013,0,0.474788636,0,0,1
7014,0,0.397938636,0,0,1
7015,0.030839137,0.374345,0,0,1
7016,0.511626534,0.398509545,0,0,1
7017,0.765356802,0.256871364,0,0,1
7018,0.794751714,0.172276818,0,0,1
7019,0.772744049,0.109679545,0,0,1
7020,0.759787589,0.135142727,0,0,1
7021,0.739979835,0.129361818,0,0,1
7022,0.760476091,0.100438182,0,0,1
7023,0.719082142,0.047425455,0,0,1
7024,0.593887975,0.039990909,0,0,1
7025,0.140041394,0.018320455,0,0,1
7026,0,0.027570909,0,0,1
7027,0,0.042384091,0,0,1
7028,0,0.010995909,0,0,1
7029,0,0.030708636,0,0,1
7030,0,0.008246364,0,0,1
7031,0,0.002084091,0,0,1
7032,0,0.004595,0,0,1
7033,0,0.079274091,0,0,1
7034,0,0.149111364,0,0,1
7035,0,0.244386364,0,0,1
7036,0,0.321539545,0,0,1
7037,0,0.311237727,0,0,1
7038,0,0.298298636,0,0,1
7039,0.016768763,0.313637273,0,0,1
7040,0.445801303,0.316775909,0,0,1
7041,0.736648582,0.262070909,0,0,1
7042,0.686118715,0.052100455,0,0,1
7043,0.726876725,0.015684091,0,0,1
7044,0.745043642,0.032828636,0,0,1
7045,0.747656672,0.070735455,0,0,1
7046,0.789073921,0.105555909,0,0,1
7047,0.795175991,0.159979091,0,0,1
7048,0.538844039,0.262510455,0,0,1
7049,0.108707,0.502669545,0,0,1
7050,0,0.797693182,0,0,1
7051,0,0.842359545,0,0,1
7052,0,0.901032273,0,0,1
7053,0,0.900278636,0,0,1
7054,0,0.900508182,0,0,1
7055,0,0.895424091,0,0,1
7056,0,0.867625909,0,0,1
7057,0,0.822469545,0,0,1
7058,0,0.725046818,0,0,1
7059,0,0.631608182,0,0,1
7060,0,0.565149091,0,0,1
7061,0,0.478874091,0,0,1
7062,0,0.436025909,0,0,1
7063,0.006520109,0.357903636,0,0,1
7064,0.260044691,0.442310909,0,0,1
7065,0.434021935,0.500473636,0,0,1
7066,0.53798925,0.353496818,0,0,1
7067,0.67964887,0.458459091,0,0,1
7068,0.708142984,0.387886818,0,0,1
7069,0.703179753,0.387659091,0,0,1
7070,0.742761305,0.416280909,0,0,1
7071,0.684707588,0.494189545,0,0,1
7072,0.493626676,0.596338636,0,0,1
7073,0.09353111,0.682045,0,0,1
7074,0,0.784727273,0,0,1
7075,0,0.834807727,0,0,1
7076,0,0.874512727,0,0,1
7077,0,0.866158182,0,0,1
7078,0,0.823788182,0,0,1
7079,0,0.848470909,0,0,1
7080,0,0.860788182,0,0,1
7081,0,0.843397273,0,0,1
7082,0,0.841378182,0,0,1
7083,0,0.865753182,0,0,1
7084,0,0.875576818,0,0,1
7085,0,0.881294091,0,0,1
7086,0,0.871663182,0,0,1
7087,0.00856292,0.834394091,0,0,1
7088,0.506984816,0.716786818,0,0,1
7089,0.77654146,0.389908182,0,0,1
7090,0.80298183,0.224664091,0,0,1
7091,0.75807847,0.185178636,0,0,1
7092,0.74884399,0.171252273,0,0,1
7093,0.757924224,0.166765,0,0,1
7094,0.787102329,0.161322273,0,0,1
7095,0.726454497,0.217400455,0,0,1
7096,0.678075774,0.216477727,0,0,1
7097,0.120267098,0.182339091,0,0,1
7098,0,0.163143636,0,0,1
7099,0,0.179505909,0,0,1
7100,0,0.354768182,0,0,1
7101,0,0.63799,0,0,1
7102,0,0.701759091,0,0,1
7103,0,0.702169091,0,0,1
7104,0,0.679828182,0,0,1
7105,0,0.704645,0,0,1
7106,0,0.673158182,0,0,1
7107,0,0.703484091,0,0,1
7108,0,0.743213182,0,0,1
7109,0,0.736851818,0,0,1
7110,0,0.716844091,0,0,1
7111,0.010468829,0.648868636,0,0,1
7112,0.429818049,0.569670455,0,0,1
7113,0.731859339,0.293133636,0,0,1
7114,0.730571399,0.177541818,0,0,1
7115,0.728125287,0.123612273,0,0,1
7116,0.654446579,0.087337273,0,0,1
7117,0.664269111,0.107542727,0,0,1
7118,0.62565161,0.088405455,0,0,1
7119,0.648898808,0.073833182,0,0,1
7120,0.14059213,0.050481818,0,0,1
7121,0.038893967,0.009596364,0,0,1
7122,0,0.002573182,0,0,1
7123,0,0.006931364,0,0,1
7124,0,0.019774091,0,0,1
7125,0,0.010625,0,0,1
7126,0,0.015091364,0,0,1
7127,0,0.047569091,0,0,1
7128,0,0.119280455,0,0,1
7129,0,0.182274091,0,0,1
7130,0,0.318141818,0,0,1
7131,0,0.250405,0,0,1
7132,0,0.279682727,0,0,1
7133,0,0.338875909,0,0,1
7134,0,0.536715455,0,0,1
7135,0.007184855,0.576714091,0,0,1
7136,0.46518757,0.489806818,0,0,1
7137,0.750601331,0.24748,0,0,1
7138,0.768999841,0.255810455,0,0,1
7139,0.741941034,0.256853182,0,0,1
7140,0.715683082,0.262708182,0,0,1
7141,0.722500664,0.225997273,0,0,1
7142,0.732396077,0.168304091,0,0,1
7143,0.655139231,0.173843636,0,0,1
7144,0.553857429,0.162746364,0,0,1
7145,0.062952133,0.124232273,0,0,1
7146,0,0.120885455,0,0,1
7147,0,0.156246364,0,0,1
7148,0,0.147505,0,0,1
7149,0,0.061887727,0,0,1
7150,0,0.125467727,0,0,1
7151,0,0.278436818,0,0,1
7152,0,0.211537727,0,0,1
7153,0,0.18419,0,0,1
7154,0,0.244102727,0,0,1
7155,0,0.279404545,0,0,1
7156,0,0.20637,0,0,1
7157,0,0.286573636,0,0,1
7158,0,0.279643182,0,0,1
7159,0,0.197193182,0,0,1
7160,0.003300291,0.243598636,0,0,1
7161,0.451404034,0.183689091,0,0,1
7162,0.742769531,0.165275,0,0,1
7163,0.758732867,0.066451364,0,0,1
7164,0.684808377,0.023703636,0,0,1
7165,0.583876983,0.025105455,0,0,1
7166,0.630929489,0.005764545,0,0,1
7167,0.672982085,0.012073182,0,0,1
7168,0.744758322,0.000876818,0,0,1
7169,0.623877945,2.27E-05,0,0,1
7170,0.088360424,0,0,0,1
7171,0,0,0,0,1
7172,0,0.000486818,0,0,1
7173,0,0,0,0,1
7174,0,0,0,0,1
7175,0,0,0,0,1
7176,0,0.005413636,0,0,1
7177,0,0.005663636,0,0,1
7178,0,0.014663636,0,0,1
7179,0,0.017322727,0,0,1
7180,0,0.019652273,0,0,1
7181,0,0.0116,0,0,1
7182,0,0.007725909,0,0,1
7183,0,0.006502727,0,0,1
7184,0,0.012892273,0,0,1
7185,0.355850384,0.004698182,0,0,1
7186,0.633624442,0.006521818,0,0,1
7187,0.731458583,0.005579091,0,0,1
7188,0.654316589,0.013383182,0,0,1
7189,0.658806876,0.016753636,0,0,1
7190,0.615344639,0.004759545,0,0,1
7191,0.717948329,0.000309091,0,0,1
7192,0.57272852,0,0,0,1
7193,0.365320857,0,0,0,1
7194,0.027303033,0,0,0,1
7195,0,0.000324545,0,0,1
7196,0,0.025582727,0,0,1
7197,0,0.059824545,0,0,1
7198,0,0.082809545,0,0,1
7199,0,0.153936818,0,0,1
7200,0,0.283499545,0,0,1
7201,0,0.476255,0,0,1
7202,0,0.491199545,0,0,1
7203,0,0.549981818,0,0,1
7204,0,0.54591,0,0,1
7205,0,0.566223182,0,0,1
7206,0,0.536012273,0,0,1
7207,0,0.485621818,0,0,1
7208,0,0.412074545,0,0,1
7209,0.065784153,0.269332727,0,0,1
7210,0.106723557,0.243187273,0,0,1
7211,0.25917134,0.217949545,0,0,1
7212,0.31329459,0.247687727,0,0,1
7213,0.451158047,0.250556364,0,0,1
7214,0.496481271,0.332298636,0,0,1
7215,0.556237365,0.252790909,0,0,1
7216,0.262892128,0.181614091,0,0,1
7217,0.187397337,0.119557727,0,0,1
7218,0.028785275,0.201374545,0,0,1
7219,0,0.219618636,0,0,1
7220,0,0.338364545,0,0,1
7221,0,0.366921364,0,0,1
7222,0,0.543765909,0,0,1
7223,0,0.805795909,0,0,1
7224,0,0.685686364,0,0,1
7225,0,0.443725909,0,0,1
7226,0,0.316324091,0,0,1
7227,0,0.294591364,0,0,1
7228,0,0.351352273,0,0,1
7229,0,0.432611818,0,0,1
7230,0,0.496128182,0,0,1
7231,0,0.415432273,0,0,1
7232,0,0.30445,0,0,1
7233,0.40784381,0.118877727,0,0,1
7234,0.73108479,0.125110909,0,0,1
7235,0.749912928,0.211534091,0,0,1
7236,0.729891107,0.244651818,0,0,1
7237,0.71352255,0.213692727,0,0,1
7238,0.721996914,0.215950455,0,0,1
7239,0.751309452,0.136482727,0,0,1
7240,0.741901277,0.120474545,0,0,1
7241,0.565929048,0.059778182,0,0,1
7242,0.059890207,0.082893182,0,0,1
7243,0,0.168821364,0,0,1
7244,0,0.106794091,0,0,1
7245,0,0.090154545,0,0,1
7246,0,0.136348636,0,0,1
7247,0,0.204626364,0,0,1
7248,0,0.314689091,0,0,1
7249,0,0.368504091,0,0,1
7250,0,0.414543182,0,0,1
7251,0,0.406471364,0,0,1
7252,0,0.521364545,0,0,1
7253,0,0.600321364,0,0,1
7254,0,0.575437273,0,0,1
7255,0,0.552713182,0,0,1
7256,0,0.569406818,0,0,1
7257,0.398798046,0.345138182,0,0,1
7258,0.727107922,0.307948182,0,0,1
7259,0.745964111,0.358008182,0,0,1
7260,0.722586252,0.364917727,0,0,1
7261,0.709666613,0.340628182,0,0,1
7262,0.717786349,0.306166818,0,0,1
7263,0.749198672,0.256287273,0,0,1
7264,0.737849169,0.170707727,0,0,1
7265,0.565863754,0.104555909,0,0,1
7266,0.054696206,0.135743636,0,0,1
7267,0,0.28417,0,0,1
7268,0,0.536638636,0,0,1
7269,0,0.615795455,0,0,1
7270,0,0.325629091,0,0,1
7271,0,0.408976818,0,0,1
7272,0,0.268740909,0,0,1
7273,0,0.262929091,0,0,1
7274,0,0.387319091,0,0,1
7275,0,0.415166818,0,0,1
7276,0,0.404277273,0,0,1
7277,0,0.370689545,0,0,1
7278,0,0.417328636,0,0,1
7279,0,0.478026364,0,0,1
7280,0,0.461018636,0,0,1
7281,0.285136029,0.272758182,0,0,1
7282,0.664963728,0.281204545,0,0,1
7283,0.710394588,0.351708636,0,0,1
7284,0.635300146,0.28424,0,0,1
7285,0.656843334,0.285659091,0,0,1
7286,0.604287561,0.249806818,0,0,1
7287,0.702737962,0.168528182,0,0,1
7288,0.48002193,0.170808636,0,0,1
7289,0.328998705,0.108490909,0,0,1
7290,0.04485808,0.15718,0,0,1
7291,0,0.143207273,0,0,1
7292,0,0.156928182,0,0,1
7293,0,0.175470455,0,0,1
7294,0,0.238244091,0,0,1
7295,0,2.25E-01,0,0,1
7296,0,0.318415455,0,0,1
7297,0,0.313214091,0,0,1
7298,0,0.476553182,0,0,1
7299,0,0.164667273,0,0,1
7300,0,0.113480455,0,0,1
7301,0,0.233871818,0,0,1
7302,0,2.42E-01,0,0,1
7303,0,0.173146818,0,0,1
7304,0,0.162016364,0,0,1
7305,0.287619523,0.118138636,0,0,1
7306,0.635710052,0.051774091,0,0,1
7307,0.714024068,0.026720909,0,0,1
7308,0.663003854,0.006104545,0,0,1
7309,0.636337702,0.012155,0,0,1
7310,0.576440308,0.019125,0,0,1
7311,0.526015611,0.030986364,0,0,1
7312,0.746060693,0.028807273,0,0,1
7313,0.60670818,0.043264091,0,0,1
7314,0.062823878,0.06024,0,0.00E+00,1.00E+00
7315,0,0.065465455,0,0,1
7316,0,0.056478636,0,0,1
7317,0,0.105655909,0,0,1
7318,0,0.157091818,0,0,1
7319,0,0.218554091,0,0,1
7320,0,0.130929545,0,0,1
7321,0,0.055865455,0,0,1
7322,0,0.068640455,0,0,1
7323,0,0.069695,0,0,1
7324,0,0.074090455,0,0,1
7325,0,0.135314545,0,0,1
7326,0,0.125499091,0,0,1
7327,0,0.103393182,0,0,1
7328,0,0.117830909,0,0,1
7329,0.124066057,0.099770455,0,0,1
7330,0.69041148,0.058936818,0,0,1
7331,0.376108599,0.035518182,0,0,1
7332,0.366819848,0.027981818,0,0,1
7333,0.612846118,0.075865909,0,0,1
7334,0.552801634,0.054488636,0,0,1
7335,0.516922641,0.157224545,0,0,1
7336,0.721963403,0.306041818,0,0,1
7337,0.49414607,0.519402727,0,0,1
7338,0.062157809,0.730593636,0,0,1
7339,0,0.821812273,0,0,1
7340,0,0.797131818,0,0,1
7341,0,0.784445455,0,0,1
7342,0,0.648791364,0,0,1
7343,0,0.591709091,0,0,1
7344,0,0.567568182,0,0,1
7345,0,0.535701818,0,0,1
7346,0,0.528097273,0,0,1
7347,0,0.568727273,0,0,1
7348,0,0.377168182,0,0,1
7349,0,0.146365,0,0,1
7350,0,0.084427727,0,0,1
7351,0,0.116290909,0,0,1
7352,0,0.135992273,0,0,1
7353,0.250836874,0.029139545,0,0,1
7354,0.331685398,0.072460455,0,0,1
7355,0.214376919,0.131102727,0,0,1
7356,0.626452252,0.298665455,0,0,1
7357,0.347105766,0.577744091,0,0,1
7358,0.287740838,0.793032727,0,0,1
7359,0.149959722,0.829034545,0,0,1
7360,0.05176718,0.749950909,0,0,1
7361,0.243189314,0.551192273,0,0,1
7362,0.013092242,0.780135455,0,0,1
7363,0,0.86386,0,0,1
7364,0,0.885287727,0,0,1
7365,0,0.900303636,0,0,1
7366,0,0.907966364,0,0,1
7367,0,0.908185909,0,0,1
7368,0,0.909414545,0,0,1
7369,0,0.910766364,0,0,1
7370,0,0.795843182,0,0,1
7371,0,0.640811364,0,0,1
7372,0,0.903216818,0,0,1
7373,0,0.705130909,0,0,1
7374,0,0.693499545,0,0,1
7375,0,0.692369545,0,0,1
7376,0,0.692514545,0,0,1
7377,0.250440033,0.779902727,0,0,1
7378,0.574712759,0.822634091,0,0,1
7379,0.377656024,0.688655455,0,0,1
7380,0.499868866,0.756301364,0,0,1
7381,0.723336803,0.844055909,0,0,1
7382,0.6901368,0.674106364,0,0,1
7383,0.38948137,0.72152,0,0,1
7384,0.542160993,0.869135,0,0,1
7385,0.580769351,0.795395,0,0,1
7386,0.037521811,0.891589545,0,0,1
7387,0,0.910551364,0,0,1
7388,0,0.910550455,0,0,1
7389,0,0.833527273,0,0,1
7390,0,0.787454091,0,0,1
7391,0,0.801337273,0,0,1
7392,0,0.893401818,0,0,1
7393,0,0.879022727,0,0,1
7394,0,0.844292273,0,0,1
7395,0,0.851176364,0,0,1
7396,0,0.821728636,0,0,1
7397,0,0.817890455,0,0,1
7398,0,0.836439091,0,0,1
7399,0,0.775537727,0,0,1
7400,0,0.727035909,0,0,1
7401,0.414496915,0.728952273,0,0,1
7402,0.744211595,0.764567727,0,0,1
7403,0.765421759,0.748411818,0,0,1
7404,0.722230038,0.763431818,0,0,1
7405,0.678224468,0.78069,0,0,1
7406,0.686641529,0.774877727,0,0,1
7407,0.754493069,0.712794545,0,0,1
7408,0.774085496,0.780257727,0,0,1
7409,0.555285615,0.600349545,0,0,1
7410,0.04117821,0.780880455,0,0,1
7411,0,0.871695909,0,0,1
7412,0,0.865834091,0,0,1
7413,0,0.893048182,0,0,1
7414,0,0.86893,0,0,1
7415,0,0.813596364,0,0,1
7416,0,0.715799091,0,0,1
7417,0,0.664182273,0,0,1
7418,0,0.661145455,0,0,1
7419,0,0.594077273,0,0,1
7420,0,0.691087273,0,0,1
7421,0,0.702054545,0,0,1
7422,0,0.682823636,0,0,1
7423,0,0.654492273,0,0,1
7424,0,0.46365,0,0,1
7425,0.399520473,0.224075455,0,0,1
7426,0.626202702,0.148054545,0,0,1
7427,0.57369048,0.07446,0,0,1
7428,0.700360728,0.058248182,0,0,1
7429,0.578425284,0.062731364,0,0,1
7430,0.463616456,0.060481364,0,0,1
7431,0.370167767,0.138161818,0,0,1
7432,0.203689627,0.196654091,0,0,1
7433,0.182173744,0.141805909,0,0,1
7434,0.021205074,0.134379091,0,0,1
7435,0,0.196395455,0,0,1
7436,0,0.159147727,0,0,1
7437,0,0.166830909,0,0,1
7438,0,0.18687,0,0,1
7439,0,0.207698182,0,0,1
7440,0,0.230757273,0,0,1
7441,0,0.295527727,0,0,1
7442,0,0.305814545,0,0,1
7443,0,0.233571818,0,0,1
7444,0,0.363000455,0,0,1
7445,0,0.484688182,0,0,1
7446,0,0.384592727,0,0,1
7447,0,0.635440909,0,0,1
7448,0,0.516312273,0,0,1
7449,0.050038226,0.389511818,0,0,1
7450,0.233265669,0.211499091,0,0,1
7451,0.180851333,0.133120909,0,0,1
7452,0.311990321,0.228146818,0,0,1
7453,0.367619998,0.187494545,0,0,1
7454,0.425723831,0.156286818,0,0,1
7455,0.24690313,0.192522273,0,0,1
7456,0.291181353,0.07981,0,0,1
7457,0.228629491,0.104309091,0,0,1
7458,0.016376977,0.192289545,0,0,1
7459,0,0.217955,0,0,1
7460,0,0.208507273,0,0,1
7461,0,0.349028636,0,0,1
7462,0,0.51853,0,0,1
7463,0,0.449635455,0,0,1
7464,0,0.330583636,0,0,1
7465,0,0.375892727,0,0,1
7466,0,0.32005,0,0,1
7467,0,0.289379545,0,0,1
7468,0,0.210062273,0,0,1
7469,0,0.086056364,0,0,1
7470,0,0.038705455,0,0,1
7471,0,0.023858182,0,0,1
7472,0,0.023301818,0,0,1
7473,0.250929508,0.024735,0,0,1
7474,0.317514808,0.007704091,0,0,1
7475,0.332320793,0.047484091,0,0,1
7476,0.327492052,0.142971818,0,0,1
7477,0.564594279,0.168488182,0,0,1
7478,0.265910144,0.269837727,0,0,1
7479,0.416394898,0.62931,0,0,1
7480,0.209268891,0.226195,0,0,1
7481,0.14119684,0.433458636,0,0,1
7482,0.002869971,0.393486364,0,0,1
7483,0,0.384159091,0,0,1
7484,0,0.506014091,0,0,1
7485,0,0.349541818,0,0,1
7486,0,0.701310455,0,0,1
7487,0,0.748404091,0,0,1
7488,0,0.824521818,0,0,1
7489,0,0.878462273,0,0,1
7490,0,0.842781818,0,0,1
7491,0,0.858139545,0,0,1
7492,0,0.740991818,0,0,1
7493,0,0.811947727,0,0,1
7494,0,0.729156364,0,0,1
7495,0,0.751000909,0,0,1
7496,0,0.76078,0,0,1
7497,0.143547898,0.76857,0,0,1
7498,0.733054618,0.437708182,0,0,1
7499,0.655585667,0.379931364,0,0,1
7500,0.676039799,0.215527727,0,0,1
7501,0.675903568,0.236860455,0,0,1
7502,0.64665506,0.25141,0,0,1
7503,0.30333539,0.303503182,0,0,1
7504,0.758198623,0.277467273,0,0,1
7505,0.501334128,0.310594091,0,0,1
7506,0.022366073,0.603054545,0,0,1
7507,0,0.868274091,0,0,1
7508,0,0.884250455,0,0,1
7509,0,0.865850909,0,0,1
7510,0,0.795490455,0,0,1
7511,0,0.741362273,0,0,1
7512,0,0.582985909,0,0,1
7513,0,0.419797273,0,0,1
7514,0,0.401856818,0,0,1
7515,0,0.473380455,0,0,1
7516,0,0.441961364,0,0,1
7517,0,0.329081364,0,0,1
7518,0,0.164320455,0,0,1
7519,0,0.075750455,0,0,1
7520,0,0.015292273,0,0,1
7521,0.049381541,0,0,0,1
7522,0.202495852,0.000386364,0,0,1
7523,0.590633131,0.033643182,0,0,1
7524,0.201629933,0.098095,0,0,1
7525,0.111797977,0.097167727,0,0,1
7526,0.119428776,0.165020909,0,0,1
7527,0.057422719,0.359520455,0,0,1
7528,0.07867163,0.248677273,0,0,1
7529,0.025155299,0.31506,0,0,1
7530,0,0.390898636,0,0,1
7531,0,0.725995909,0,0,1
7532,0,0.415551818,0,0,1
7533,0,0.595128182,0,0,1
7534,0,0.537795,0,0,1
7535,0,0.498184545,0,0,1
7536,0,0.711038182,0,0,1
7537,0,0.691267273,0,0,1
7538,0,0.509585455,0,0,1
7539,0,0.691567273,0,0,1
7540,0,0.901517273,0,0,1
7541,0,0.869928636,0,0,1
7542,0,0.850782273,0,0,1
7543,0,0.786198182,0,0,1
7544,0,0.762718182,0,0,1
7545,0.195606643,0.603119545,0,0,1
7546,0.511434656,0.473645455,0,0,1
7547,0.067250817,0.608490455,0,0,1
7548,0.633444972,0.630320455,0,0,1
7549,0.547443085,0.592628182,0,0,1
7550,0.594898799,0.682421364,0,0,1
7551,0.317306964,0.656114545,0,0,1
7552,0.608742065,0.515235909,0,0,1
7553,0.257949179,0.698268182,0,0,1
7554,0.004428906,0.313336818,0,0,1
7555,0,0.485250455,0,0,1
7556,0,0.485575,0,0,1
7557,0,0.337842727,0,0,1
7558,0,0.299297273,0,0,1
7559,0,0.331549091,0,0,1
7560,0,0.323783636,0,0,1
7561,0,0.496771364,0,0,1
7562,0,0.394438182,0,0,1
7563,0,0.30756,0,0,1
7564,0,0.382053182,0,0,1
7565,0,0.301835909,0,0,1
7566,0,0.196969091,0,0,1
7567,0,0.370184545,0,0,1
7568,0,0.197977273,0,0,1
7569,0.039038381,0.126648182,0,0,1
7570,0.139843216,0.069473636,0,0,1
7571,0.469522496,0.050161364,0,0,1
7572,0.693376457,0.035500909,0,0,1
7573,0.646296435,0.039018182,0,0,1
7574,0.644735294,0.034600909,0,0,1
7575,0.675218305,0.084308636,0,0,1
7576,0.674724306,0.10568,0,0,1
7577,0.38261841,0.106342273,0,0,1
7578,0.000837318,0.122972727,0,0,1
7579,0,0.14048,0,0.00E+00,1.00E+00
7580,0,0.156470455,0,0,1
7581,0,0.148066364,0,0,1
7582,0,0.180637273,0,0,1
7583,0,0.191543182,0,0.00E+00,1.00E+00
7584,0,0.255809545,0,0,1
7585,0,0.380035455,0,0,1
7586,0,0.42059,0,0,1
7587,0,0.472806364,0,0,1
7588,0,0.436138636,0,0,1
7589,0,0.454907273,0,0,1
7590,0,0.477098182,0,0,1
7591,0,0.579572727,0,0,1
7592,0,0.770952727,0,0,1
7593,0.230219095,0.685939545,0,0,1
7594,0.088573965,0.594180455,0,0,1
7595,0.21631411,0.716062727,0,0,1
7596,0.273378759,0.709485909,0,0,1
7597,0.058869437,0.744413636,0,0,1
7598,0.05844849,0.738566364,0,0,1
7599,0.083954987,0.762622727,0,0,1
7600,0.0933648,0.820365,0,0,1
7601,0.052238573,0.829171818,0,0,1
7602,0,0.877871818,0,0,1
7603,0,0.910841364,0,0,1
7604,0,0.886768636,0,0,1
7605,0,0.903072727,0,0,1
7606,0,0.902123182,0,0,1
7607,0,0.811736364,0,0,1
7608,0,0.727445455,0,0,1
7609,0,0.425985455,0,0,1
7610,0,3.76E-01,0,0,1
7611,0,0.241636818,0,0,1
7612,0,0.378853636,0,0,1
7613,0,0.590156818,0,0,1
7614,0,0.427212727,0,0,1
7615,0,4.83E-01,0,0,1
7616,0,5.34E-01,0,0,1
7617,0.221458029,0.190711364,0,0,1
7618,0.296185466,0.204714091,0,0,1
7619,0.039938549,0.268090455,0,0,1
7620,0.612747095,0.309654091,0,0,1
7621,0.166513799,0.270273182,0,0,1
7622,0.240857289,0.430657273,0,0,1
7623,0.145508977,0.388742727,0,0,1
7624,0.460803003,0.420249545,0,0,1
7625,0.149247562,0.287432273,0,0,1
7626,0,0.357588636,0,0,1
7627,0,0.530254091,0,0,1
7628,0,0.702495,0,0,1
7629,0,0.539227273,0,0,1
7630,0,0.60245,0,0,1
7631,0,0.640564545,0,0,1
7632,0,0.643676364,0,0,1
7633,0,0.596036364,0,0,1
7634,0,0.666161364,0,0,1
7635,0,0.557984091,0,0,1
7636,0,0.333169091,0,0,1
7637,0,0.269836364,0,0,1
7638,0,0.181765909,0,0,1
7639,0,0.085347727,0,0,1
7640,0,0.069282727,0,0,1
7641,0.180872456,0.021970455,0,0,1
7642,0.348939921,0.014820909,0,0,1
7643,0.345873444,0.074302273,0,0,1
7644,0.56630392,0.207863182,0,0,1
7645,0.457482527,0.243836818,0,0,1
7646,0.513325075,0.402136818,0,0,1
7647,0.391077588,0.320308636,0,0,1
7648,0.584083578,0.265600455,0,0,1
7649,0.266637051,0.32761,0,0,1
7650,0,0.275813182,0,0,1
7651,0,0.17315,0,0,1
7652,0,0.192365909,0,0,1
7653,0,0.142057727,0,0,1
7654,0,0.126839545,0,0,1
7655,0,0.065929091,0,0,1
7656,0,0.031527727,0,0,1
7657,0,0.11835,0,0,1
7658,0,0.193450909,0,0,1
7659,0,0.098113182,0,0,1
7660,0,0.107096364,0,0,1
7661,0,0.065234545,0,0,1
7662,0,0.043290455,0,0,1
7663,0,0.034138182,0,0,1
7664,0,0.003589091,0,0,1
7665,0.178114253,0,0,0,1
7666,0.236021409,0,0,0,1
7667,0.692677843,0,0,0,1
7668,0.536365114,0,0,0,1
7669,0.541962881,0.010667727,0,0,1
7670,0.356257361,0.008277273,0,0,1
7671,0.402667,0.012698636,0,0,1
7672,0.517035361,0.027606364,0,0,1
7673,0.388421161,0.025277727,0,0,1
7674,0,0.041824091,0,0,1
7675,0,0.0646,0,0,1
7676,0,0.104299545,0,0,1
7677,0,0.228100909,0,0,1
7678,0,0.205784545,0,0,1
7679,0,0.099684545,0,0,1
7680,0,0.108260455,0,0,1
7681,0,0.113845909,0,0,1
7682,0,0.085996818,0,0,1
7683,0,0.071670455,0,0,1
7684,0,0.081785455,0,0,1
7685,0,0.056517273,0,0,1
7686,0,0.016420455,0,0,1
7687,0,0.010895455,0,0,1
7688,0,0.012734545,0,0,1
7689,0.062854121,0.008299091,0,0,1
7690,0.045989926,0.020817273,0,0,1
7691,0.068805437,0.020191364,0,0,1
7692,0.102497654,0.002495909,0,0,1
7693,0.175492787,0.001460455,0,0,1
7694,0.269203714,0.000618182,0,0,1
7695,0.181498546,3.09E-05,0,0,1
7696,0.199967751,0.009188182,0,0,1
7697,0.207416791,0.006678182,0,0,1
7698,0,0.012905455,0,0,1
7699,0,0.01656,0,0,1
7700,0,0.001738636,0,0,1
7701,0,0.000564091,0,0,1
7702,0,0,0,0,1
7703,0,0.000185455,0,0,1
7704,0,0.001800455,0,0,1
7705,0,0,0,0,1
7706,0,0,0,0,1
7707,0,0,0,0,1
7708,0,0,0,0,1
7709,0,0,0,0,1
7710,0,0.010329091,0,0,1
7711,0,0.020815909,0,0,1
7712,0,0.022949545,0,0,1
7713,0.227472879,0.034200909,0,0,1
7714,0.720117316,0.038328182,0,0,1
7715,0.684609857,0.069369545,0,0,1
7716,0.586760076,0.124405455,0,0,1
7717,0.309328451,0.219150455,0,0,1
7718,0.302577726,0.223425455,0,0,1
7719,0.250870154,0.198237273,0,0,1
7720,0.284959361,0.320453182,0,0,1
7721,0.016882009,0.363088636,0,0,1
7722,0,0.423098182,0,0,1
7723,0,0.589220455,0,0,1
